supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day.1,month,year,Category,Subcategory,Quantity,Unit Price,Discount,Order ID,Customer ID,Order Date,Sales,Profit,Country,Region,County,Branch
Naivas,1,1,120,150,30,cash,no,no,no,yes,no,no,no,2017-06-09 00:00:00,no,16:58:00,afternoon,chain,cbd,mid,friday,weekday,yes,9,6,2017,fats and oils,Sunflower oil,5,59.28,0.15,ORD_5748,CUST_5956,2023-04-26 00:00:00,296.4,251.94,Kenya,Main Locations,Machakos,Naivas Supercentre Machakos
Naivas,1,1,150,150,0,cash,no,no,yes,no,yes,no,no,2017-06-07 00:00:00,no,13:55:00,afternoon,chain,kilimani,high,wednesday,weekday,no,7,6,2017,food additives,Curry powder,7,63.75,0.12,ORD_2390,CUST_6551,2023-05-08 00:00:00,446.25,392.7,Kenya,Main Locations,Machakos,Naivas Machakos Old
Naivas,1,1,49,50,1,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,21:10:00,night,small,saika,mid,friday,weekday,no,9,6,2017,snacks,Crackers,8,23.79,0.25,ORD_4504,CUST_8920,2023-06-16 00:00:00,190.32,142.74,Kenya,Central & Eastern,Nyeri,Naivas Nyeri
Naivas,2,2,78,1000,922,cash,no,yes,yes,no,no,no,no,2017-06-09 00:00:00,no,07:44:00,morning,median,cbd,mid,friday,weekday,no,9,6,2017,beverage,Tea,1,97.12,0.01,ORD_1004,CUST_3756,2023-08-12 00:00:00,97.12,96.15,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,1,1,100,100,0,cash,no,yes,no,no,no,no,no,2017-06-09 00:00:00,no,08:36:00,morning,chain,cbd,mid,friday,weekday,no,9,6,2017,cleaning,Glass cleaner,4,44.55,0.08,ORD_8572,CUST_7332,2023-04-03 00:00:00,178.2,163.94,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,2,1,150,150,0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,06:25:00,morning,chain,cbd,mid,friday,weekday,yes,9,6,2017,beverage,Bottled water,1,85.86,0.1,ORD_7127,CUST_4584,2023-04-20 00:00:00,85.86,77.27,Kenya,Central & Eastern,Kitui,Naivas Kitui
Naivas,8,4,1422,2000,578,cash,yes,yes,yes,no,no,yes,no,2017-06-09 00:00:00,no,09:37:00,morning,chain,cbd,mid,friday,weekday,yes,9,6,2017,vegetables,Cruciferous vegetables,3,60.01,0.29,ORD_6717,CUST_3539,2023-09-26 00:00:00,180.03,127.82,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,1,110,500,390,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,21:08:00,night,median,cbd,mid,friday,weekday,no,9,6,2017,snacks,Pretzels,4,13.11,0.04,ORD_8338,CUST_7076,2023-09-24 00:00:00,52.44,50.34,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,260,1000,740,cash,no,no,yes,no,no,no,no,2017-06-09 00:00:00,no,21:03:00,night,median,cbd,mid,friday,weekday,no,9,6,2017,cleaning,Dishwashing liquid,7,8.91,0.19,ORD_9044,CUST_4501,2023-10-12 00:00:00,62.37,50.52,Kenya,Central & Eastern,Narok,Naivas Narok
Naivas,2,2,150,500,350,cash,no,no,yes,no,no,yes,no,2017-06-09 00:00:00,no,19:33:00,night,chain,cbd,mid,friday,weekday,yes,9,6,2017,food additives,Vinegar,8,72.98,0.03,ORD_8133,CUST_2776,2023-07-22 00:00:00,583.84,566.32,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,1,1,95,100,5,cash,no,no,yes,no,no,no,no,2017-06-09 00:00:00,no,17:47:00,afternoon,median,cbd,mid,friday,weekday,no,9,6,2017,vegetables,Cruciferous vegetables,7,12.73,0.25,ORD_7311,CUST_1747,2023-07-17 00:00:00,89.11,66.83,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,3,2,158,200,42,cash,yes,yes,no,no,no,no,no,2017-06-09 00:00:00,no,21:23:00,night,chain,cbd,mid,friday,weekday,no,9,6,2017,fats and oils,Olive oil,9,53.54,0.18,ORD_8727,CUST_4147,2023-09-27 00:00:00,481.86,395.13,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,1,1,60,200,140,cash,no,no,no,yes,no,no,no,2017-06-09 00:00:00,no,17:49:00,afternoon,median,cbd,mid,friday,weekday,no,9,6,2017,beauty & cosmetics,Nail polish,5,51.59,0.23,ORD_1631,CUST_1000,2023-06-06 00:00:00,257.95,198.62,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,90,500,410,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,19:03:00,night,median,cbd,mid,friday,weekday,no,9,6,2017,fats and oils,Avocado oil,7,27.01,0.24,ORD_6492,CUST_2909,2023-10-22 00:00:00,189.07,143.69,Kenya,Western Region,Kisii,Naivas Kisii
Naivas,2,1,79,100,21,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,21:35:00,night,chain,cbd,mid,friday,weekday,yes,9,6,2017,fats and oils,Margarine,5,48.98,0.11,ORD_3142,CUST_8023,2023-10-06 00:00:00,244.9,217.96,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,2,1,266,500,234,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,19:01:00,night,median,cbd,mid,friday,weekday,no,9,6,2017,fats and oils,Corn oil,5,19.19,0.23,ORD_1364,CUST_2375,2023-07-03 00:00:00,95.95,73.88,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,4,2,590,1000,410,cash,no,no,no,yes,no,yes,no,2017-05-29 00:00:00,no,16:21:00,afternoon,chain,cbd,mid,monday,weekday,no,29,5,2017,beverage,Juices,5,37.14,0.08,ORD_4999,CUST_8459,2023-02-12 00:00:00,185.7,170.84,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,4,2,705,705,0,mpesa,no,yes,yes,no,yes,no,no,2017-06-10 00:00:00,no,20:15:00,night,small,saika,mid,saturday,weekend,no,10,6,2017,snacks,Crackers,9,75.85,0.12,ORD_6759,CUST_8054,2023-05-02 00:00:00,682.65,600.73,Kenya,Northern Region,Kapsabet,Naivas Kapsabet
Naivas,2,1,20,100,80,cash,no,no,yes,no,no,no,no,2017-06-10 00:00:00,no,19:10:00,night,small,saika,mid,saturday,weekend,no,10,6,2017,snacks,Cookies,3,66.64,0.18,ORD_7021,CUST_6122,2023-01-14 00:00:00,199.92,163.93,Kenya,Northern Region,Kericho,Naivas Kericho
Naivas,1,1,90,100,10,cash,yes,no,no,no,no,no,no,2017-06-10 00:00:00,no,19:03:00,night,small,saika,mid,saturday,weekend,no,10,6,2017,food additives,Tomato sauce,3,74.23,0.22,ORD_6507,CUST_4841,2023-11-18 00:00:00,222.69,173.7,Kenya,Coastal Region,Malindi,Naivas Malindi
Naivas,3,2,355,400,45,cash,yes,no,no,yes,no,no,no,2017-06-10 00:00:00,no,20:05:00,night,small,saika,mid,saturday,weekend,no,10,6,2017,stationery,Envelopes,6,88.36,0.26,ORD_3663,CUST_9537,2023-06-07 00:00:00,530.16,392.32,Kenya,Coastal Region,Kilifi,Naivas Kilifi
Naivas,1,1,90,100,10,cash,yes,no,no,no,no,no,no,2017-06-10 00:00:00,no,18:12:00,afternoon,small,saika,mid,saturday,weekend,no,10,6,2017,stationery,Folders,5,53.46,0.02,ORD_4688,CUST_4579,2023-04-06 00:00:00,267.3,261.95,Kenya,Coastal Region,Kwale,Naivas Ukunda
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naivas,3,2,410,410,0,mpesa,no,yes,yes,no,yes,no,no,2017-05-23 00:00:00,no,16:28:00,afternoon,chain,cbd,mid,tuesday,weekday,yes,23,5,2017,food additives,Mustard,9,86.57,0.24,ORD_4807,CUST_2840,2023-05-10 00:00:00,779.13,592.14,Kenya,Main Locations,Nairobi,Naivas HQ
Naivas,1,1,45,50,5,cash,no,no,yes,no,no,no,no,2017-06-23 00:00:00,no,11:05:00,morning,chain,cbd,mid,friday,weekday,yes,23,6,2017,stationery,Markers,6,90.04,0.2,ORD_4410,CUST_2141,2023-10-20 00:00:00,540.24,432.19,Kenya,Main Locations,Nairobi,Naivas Spur Mall
Naivas,1,1,55,1000,945,cash,no,no,yes,no,no,no,no,2017-06-24 00:00:00,no,14:19:00,afternoon,chain,cbd,mid,saturday,weekend,no,24,6,2017,cleaning,Bathroom cleaner,5,83.43,0.22,ORD_2226,CUST_6096,2023-06-16 00:00:00,417.15,325.38,Kenya,Main Locations,Nairobi,Naivas Lifestyle Foodmarket
Naivas,1,1,150,500,350,cash,no,no,yes,no,no,no,no,2017-06-24 00:00:00,no,12:21:00,afternoon,chain,cbd,mid,saturday,weekend,yes,24,6,2017,cleaning,Disinfectant wipes,3,23.42,0.11,ORD_6443,CUST_7170,2023-09-13 00:00:00,70.26,62.53,Kenya,Main Locations,Nakuru,Naivas Naivasha Ndogo
Naivas,1,1,96,200,104,cash,no,yes,no,no,no,no,no,2017-06-23 00:00:00,no,20:58:00,night,chain,cbd,mid,friday,weekday,no,23,6,2017,beverage,Coffee,6,39.48,0.01,ORD_6386,CUST_1411,2023-06-17 00:00:00,236.88,234.51,Kenya,Main Locations,Nakuru,Naivas Supercentre Nakuru
Naivas,3,2,105,110,5,cash,no,yes,yes,no,no,no,no,2017-06-24 00:00:00,no,13:58:00,afternoon,chain,cbd,mid,saturday,weekend,no,24,6,2017,beverage,Wine,1,47.5,0.08,ORD_3913,CUST_4734,2023-11-10 00:00:00,47.5,43.7,Kenya,Main Locations,Nakuru,Naivasha Kubwa
Naivas,1,1,150,200,50,cash,yes,no,no,no,no,no,no,2017-06-23 00:00:00,no,19:27:00,night,chain,Kitengela,mid,friday,weekday,no,23,6,2017,vegetables,Legumes,7,85.89,0.21,ORD_9497,CUST_3888,2023-05-12 00:00:00,601.23,474.97,Kenya,Main Locations,Mombasa,Naivas Bombolulu
Naivas,1,1,115,200,85,cash,no,no,no,yes,no,no,no,2017-06-27 00:00:00,no,18:59:00,night,chain,Kitengela,mid,tuesday,weekday,no,27,6,2017,beverage,Juices,2,97.66,0.02,ORD_9832,CUST_4042,2023-10-20 00:00:00,195.32,191.41,Kenya,Main Locations,Kiambu,Naivas Kiambu Town
Naivas,1,1,135,200,65,cash,no,no,no,yes,no,no,no,2017-06-28 00:00:00,no,18:16:00,night,chain,Kitengela,mid,wednesday,weekday,no,28,6,2017,food additives,Soy sauce,7,25.33,0.14,ORD_9769,CUST_2971,2023-05-07 00:00:00,177.31,152.49,Kenya,Main Locations,Kiambu,Naivas Ananas
Naivas,3,2,278,1000,722,cash,yes,no,no,yes,no,no,no,2017-06-28 00:00:00,no,17:30:00,afternoon,chain,Kitengela,mid,wednesday,weekday,no,28,6,2017,stationery,Staplers,5,30.07,0.13,ORD_3611,CUST_6587,2023-04-01 00:00:00,150.35,130.8,Kenya,Main Locations,Kiambu,Naivas Thika Town
Naivas,2,2,110,110,0,cash,yes,no,no,yes,no,no,no,2017-06-28 00:00:00,no,14:31:00,afternoon,chain,Kitengela,mid,wednesday,weekday,no,28,6,2017,beauty & cosmetics,Mascara,9,44.1,0.04,ORD_9805,CUST_6374,2023-09-13 00:00:00,396.9,381.02,Kenya,Main Locations,Kiambu,Naivas Juja City Foodmarket
Naivas,1,1,95,100,5,cash,no,no,no,yes,yes,no,no,2017-06-28 00:00:00,no,15:48:00,night,chain,Kitengela,mid,wednesday,weekday,no,28,6,2017,food additives,Soy sauce,5,47.94,0.25,ORD_5320,CUST_8727,2023-02-13 00:00:00,239.7,179.77,Kenya,Main Locations,Kiambu,Naivas Limuru Express
Naivas,1,1,71,100,29,cash,no,no,no,yes,no,no,no,2017-06-28 00:00:00,no,19:41:00,night,chain,Kitengela,mid,wednesday,weekday,no,28,6,2017,fats and oils,Peanut oil,6,39.33,0.13,ORD_5598,CUST_3788,2023-02-16 00:00:00,235.98,205.3,Kenya,Main Locations,Kiambu,Naivas Kiambu Foodmarket
Naivas,4,1,240,1000,760,cash,no,yes,no,no,no,no,no,2017-06-28 00:00:00,no,19:29:00,night,chain,Kitengela,mid,wednesday,weekday,no,28,6,2017,snacks,Chips,8,14.51,0.27,ORD_3106,CUST_1310,2023-01-23 00:00:00,116.08,84.74,Kenya,Main Locations,Machakos,Naivas Supercentre Machakos
Naivas,1,1,100,100,40,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,14:47:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,food additives,Tomato sauce,6,78.21,0.27,ORD_5444,CUST_6858,2023-01-27 00:00:00,469.26,342.56,Kenya,Main Locations,Machakos,Naivas Machakos Old
Naivas,2,1,238,300,62,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,15:54:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,food additives,Soy sauce,2,23.57,0.16,ORD_7064,CUST_1511,2023-10-06 00:00:00,47.14,39.6,Kenya,Central & Eastern,Nyeri,Naivas Nyeri
Naivas,1,1,60,100,40,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,14:03:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,stationery,Paper clips,6,29.68,0.2,ORD_6966,CUST_9656,2023-01-05 00:00:00,178.08,142.46,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,1,1,25,30,5,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,15:40:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,snacks,Popcorn,3,78.23,0.02,ORD_6745,CUST_2707,2023-02-03 00:00:00,234.69,230,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,100,100,0,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,12:54:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Shampoo,7,93.67,0.12,ORD_7039,CUST_6011,2023-04-26 00:00:00,655.69,577.01,Kenya,Central & Eastern,Kitui,Naivas Kitui
Naivas,1,1,105,105,0,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,12:57:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Leafy greens,2,39.17,0.08,ORD_2820,CUST_8969,2023-04-10 00:00:00,78.34,72.07,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,2,134,150,16,cash,yes,yes,no,no,no,no,no,2017-08-22 00:00:00,no,12:01:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beverage,Bottled water,6,70.86,0.05,ORD_6029,CUST_1670,2023-07-02 00:00:00,425.16,403.9,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,2,115,200,85,cash,no,no,yes,yes,no,no,no,2017-08-22 00:00:00,no,17:58:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beverage,Beer,5,27.87,0.24,ORD_7804,CUST_1535,2023-05-13 00:00:00,139.35,105.91,Kenya,Central & Eastern,Narok,Naivas Narok
Naivas,3,2,191,200,9,cash,no,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,17:57:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,snacks,Crackers,7,86.4,0.16,ORD_6230,CUST_3039,2023-05-28 00:00:00,604.8,508.03,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,4,3,373,500,127,cash,yes,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,14:14:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,fats and oils,Corn oil,3,40.13,0.13,ORD_6797,CUST_8267,2023-05-16 00:00:00,120.39,104.74,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,3,2,245,300,55,cash,no,no,yes,yes,no,no,no,2017-08-22 00:00:00,no,15:46:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Moisturizers,9,22.97,0.02,ORD_8331,CUST_4986,2023-08-03 00:00:00,206.73,202.6,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,2,2,192,1000,808,cash,no,no,yes,yes,no,no,no,2017-08-22 00:00:00,no,17:34:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Mascara,2,47.71,0.19,ORD_1715,CUST_7409,2023-08-17 00:00:00,95.42,77.29,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,55,100,45,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,17:04:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Cruciferous vegetables,6,56.03,0.09,ORD_7690,CUST_5590,2023-09-12 00:00:00,336.18,305.92,Kenya,Western Region,Kisii,Naivas Kisii
Naivas,3,3,337,500,167,cash,yes,no,yes,yes,no,no,no,2017-08-22 00:00:00,no,17:05:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Root vegetables,6,29.99,0.13,ORD_7179,CUST_8527,2023-01-19 00:00:00,179.94,156.55,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,4,2,785,1000,215,cash,no,yes,no,yes,no,no,no,2017-08-22 00:00:00,no,16:36:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Legumes,4,15.82,0.12,ORD_9468,CUST_1156,2023-12-07 00:00:00,63.28,55.69,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,2,1,130,200,70,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,15:21:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Foundation,6,51.95,0.08,ORD_3974,CUST_2412,2023-12-10 00:00:00,311.7,286.76,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,45,45,0,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,15:45:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Leafy greens,6,13.26,0.07,ORD_6947,CUST_1626,2023-01-26 00:00:00,79.56,73.99,Kenya,Northern Region,Kapsabet,Naivas Kapsabet
Naivas,2,2,345,500,155,cash,yes,no,yes,no,no,no,no,2017-08-22 00:00:00,no,14:35:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Perfume,8,84.68,0.12,ORD_9546,CUST_4668,2023-06-08 00:00:00,677.44,596.15,Kenya,Northern Region,Kericho,Naivas Kericho
Naivas,1,1,47,100,53,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,16:42:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Legumes,8,16.84,0.17,ORD_3920,CUST_2422,2023-01-03 00:00:00,134.72,111.82,Kenya,Coastal Region,Malindi,Naivas Malindi
Naivas,1,1,26,50,24,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,14:54:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,snacks,Nuts,9,92.93,0.02,ORD_9576,CUST_1790,2023-08-10 00:00:00,836.37,819.64,Kenya,Coastal Region,Kilifi,Naivas Kilifi
Naivas,1,1,65,1000,935,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,17:05:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,vegetables,Tubers,2,32.2,0.2,ORD_6153,CUST_8685,2023-11-08 00:00:00,64.4,51.52,Kenya,Coastal Region,Kwale,Naivas Ukunda
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naivas,1,1,60,100,40,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,17:21:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,stationery,Sticky notes,6,89.85,0.28,ORD_1867,CUST_1426,2023-08-12 00:00:00,539.1,388.15,Kenya,Main Locations,Nairobi,Naivas HQ
Naivas,1,1,92,100,8,cash,no,no,no,yes,no,no,no,2017-08-22 00:00:00,no,17:20:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,snacks,Popcorn,7,17.51,0.05,ORD_3737,CUST_1706,2023-03-20 00:00:00,122.57,116.44,Kenya,Main Locations,Nairobi,Naivas Spur Mall
Naivas,3,2,186,200,14,cash,no,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,17:01:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,cleaning,Laundry detergent,4,28.61,0.2,ORD_8134,CUST_7342,2023-07-17 00:00:00,114.44,91.55,Kenya,Main Locations,Nairobi,Naivas Lifestyle Foodmarket
Naivas,1,1,55,100,45,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,16:50:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,food additives,Chili sauce,5,79.33,0.17,ORD_1113,CUST_4355,2023-06-09 00:00:00,396.65,329.22,Kenya,Main Locations,Nakuru,Naivas Naivasha Ndogo
Naivas,2,2,105,110,5,cash,no,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,16:59:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Nail polish,3,27.22,0.2,ORD_3093,CUST_3660,2023-04-09 00:00:00,81.66,65.33,Kenya,Main Locations,Nakuru,Naivas Supercentre Nakuru
Naivas,1,1,45,100,55,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,16:27:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,cleaning,Disinfectant wipes,3,75.66,0.11,ORD_5689,CUST_8746,2023-02-18 00:00:00,226.98,202.01,Kenya,Main Locations,Nakuru,Naivasha Kubwa
Naivas,1,1,90,100,10,cash,yes,no,no,no,no,no,no,2017-08-22 00:00:00,no,16:28:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,fats and oils,Corn oil,9,96.68,0.27,ORD_1012,CUST_9145,2023-12-27 00:00:00,870.12,635.19,Kenya,Main Locations,Mombasa,Naivas Bombolulu
Naivas,1,1,72,100,28,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,17:27:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,stationery,Envelopes,3,5.93,0.21,ORD_3756,CUST_8374,2023-05-12 00:00:00,17.79,14.05,Kenya,Main Locations,Kiambu,Naivas Kiambu Town
Naivas,2,2,90,100,10,cash,no,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,16:38:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beverage,Tea,4,55.08,0.3,ORD_2549,CUST_6775,2023-03-17 00:00:00,220.32,154.22,Kenya,Main Locations,Kiambu,Naivas Ananas
Naivas,2,2,182,500,318,cash,no,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,17:20:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beverage,Soft drinks,8,95.71,0.04,ORD_2124,CUST_7738,2023-12-05 00:00:00,765.68,735.05,Kenya,Main Locations,Kiambu,Naivas Thika Town
Naivas,3,3,233,300,67,cash,yes,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,17:06:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,food additives,Vanilla essence,4,48.17,0.21,ORD_2982,CUST_7105,2023-02-26 00:00:00,192.68,152.22,Kenya,Main Locations,Kiambu,Naivas Juja City Foodmarket
Naivas,4,3,261,300,39,cash,yes,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,16:31:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,fats and oils,Sunflower oil,7,95.19,0.02,ORD_8124,CUST_9864,2023-03-03 00:00:00,666.33,653,Kenya,Main Locations,Kiambu,Naivas Limuru Express
Naivas,1,1,100,100,0,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,17:45:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,cleaning,Floor cleaner,1,14.93,0.04,ORD_4769,CUST_9439,2023-08-12 00:00:00,14.93,14.33,Kenya,Main Locations,Kiambu,Naivas Kiambu Foodmarket
Naivas,2,1,219,240,21,cash,no,no,no,yes,no,no,no,2017-08-22 00:00:00,no,14:31:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,fats and oils,Palm oil,2,15.21,0.02,ORD_7461,CUST_4627,2023-04-20 00:00:00,30.42,29.81,Kenya,Main Locations,Machakos,Naivas Supercentre Machakos
Naivas,4,3,274,1000,726,cash,yes,yes,yes,no,no,no,no,2017-08-22 00:00:00,no,16:27:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beverage,Beer,2,21.43,0.08,ORD_9791,CUST_6442,2023-01-18 00:00:00,42.86,39.43,Kenya,Main Locations,Machakos,Naivas Machakos Old
Naivas,1,1,30,50,20,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,12:47:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Lipstick,8,98.46,0.22,ORD_7852,CUST_1585,2023-10-23 00:00:00,787.68,614.39,Kenya,Central & Eastern,Nyeri,Naivas Nyeri
Naivas,1,1,150,200,50,cash,yes,no,no,no,no,no,no,2017-08-22 00:00:00,no,17:22:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,cleaning,Laundry detergent,9,58.16,0.28,ORD_1822,CUST_5028,2023-03-23 00:00:00,523.44,376.88,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,2,1,100,100,0,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,15:51:00,afternoon,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Shampoo,7,87.27,0.21,ORD_9264,CUST_2656,2023-04-12 00:00:00,610.89,482.6,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,45,45,0,cash,no,yes,no,no,no,no,no,2017-08-22 00:00:00,no,17:33:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,beauty & cosmetics,Perfume,8,30.31,0.25,ORD_5745,CUST_8039,2023-10-05 00:00:00,242.48,181.86,Kenya,Central & Eastern,Kitui,Naivas Kitui
Naivas,2,2,90,200,110,cash,yes,yes,no,no,no,no,no,2017-08-22 00:00:00,no,17:29:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,food additives,Mustard,7,75.62,0.11,ORD_2914,CUST_2354,2023-09-13 00:00:00,529.34,471.11,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,96,100,4,cash,no,no,yes,no,no,no,no,2017-08-22 00:00:00,no,16:33:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,stationery,Pens,4,40.78,0.09,ORD_1434,CUST_3497,2023-09-13 00:00:00,163.12,148.44,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,2,106,500,394,cash,yes,yes,no,no,no,no,no,2017-08-22 00:00:00,no,17:39:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,22,8,2017,fats and oils,Olive oil,3,14.34,0.3,ORD_7810,CUST_7092,2023-01-22 00:00:00,43.02,30.11,Kenya,Central & Eastern,Narok,Naivas Narok
